Implement,GivenName,LastName,Initials,OfficeName,Description,Mail,StreetAddress,City,PostalCode,State,Country,Company,Department,EmployeeID,ExtensionAttribute1,Title,Phone,Manager,ProfilePath,ScriptPath,HomeDirectory,HomeDrive,Password,PasswordNeverExpires,Enabled,TargetOU,ProxyAddresses
Yes,Della,Bridges,D,St Catherines Cream,Human Working Drone,DBridges@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE580,6580,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DBridges,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK581
Yes,Eugenia,Anthony,E,St Catherines Cream,Human Working Drone,EAnthony@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE581,6581,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!EAnthony,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK582
Yes,Felecia,Richard,F,St Catherines Cream,Human Working Drone,FRichard@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE582,6582,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!FRichard,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK583
Yes,Juliet,Kirk,J,St Catherines Cream,Human Working Drone,JKirk@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE583,6583,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JKirk,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK584
Yes,Whitney,Bruce,W,St Catherines Cream,Human Working Drone,WBruce@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE584,6584,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!WBruce,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK585
Yes,John,Singleton,J,St Catherines Cream,Human Working Drone,JSingleton@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE585,6585,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JSingleton,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK586
Yes,Antonia,Mathis,A,St Catherines Cream,Human Working Drone,AMathis@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE586,6586,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!AMathis,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK587
Yes,Hilda,Bradford,H,St Catherines Cream,Human Working Drone,HBradford@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE587,6587,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!HBradford,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK588
Yes,Latonia,Boone,L,St Catherines Cream,Human Working Drone,LBoone@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE588,6588,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LBoone,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK589
Yes,Shannan,Abbott,S,St Catherines Cream,Human Working Drone,SAbbott@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE589,6589,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SAbbott,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK590
Yes,Abigail,Charles,A,St Catherines Cream,Human Working Drone,ACharles@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE590,6590,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ACharles,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK591
Yes,Richelle,Allison,R,St Catherines Cream,Human Working Drone,RAllison@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE591,6591,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RAllison,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK592
Yes,Elsa,Sweeney,E,St Catherines Cream,Human Working Drone,ESweeney@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE592,6592,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ESweeney,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK593
Yes,Lawanda,Atkinson,L,St Catherines Cream,Human Working Drone,LAtkinson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE593,6593,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LAtkinson,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK594
Yes,Marina,Horn,M,St Catherines Cream,Human Working Drone,MHorn@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE594,6594,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MHorn,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK595
Yes,Benita,Jefferson,B,St Catherines Cream,Human Working Drone,BJefferson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE595,6595,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!BJefferson,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK596
Yes,Coleen,Rosales,C,St Catherines Cream,Human Working Drone,CRosales@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE596,6596,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CRosales,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK597
Yes,Leona,York,L,St Catherines Cream,Human Working Drone,LYork@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE597,6597,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LYork,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK598
Yes,Dayna,Christian,D,St Catherines Cream,Human Working Drone,DChristian@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE598,6598,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DChristian,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK599
Yes,Alissa,Phelps,A,St Catherines Cream,Human Working Drone,APhelps@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE599,6599,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!APhelps,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK600
Yes,Clarissa,Farrell,C,St Catherines Cream,Human Working Drone,CFarrell@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Human Resources,BYE600,6600,Drone,(905) 228-0036,FMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CFarrell,FALSE,TRUE,"OU=Users,OU=Staff,OU=HumanResources",SMTP:CHECK;SMTP:CHECK601
Yes,Ethel,Castaneda,E,St Catherines Cream,Human Working Drone,ECastaneda@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE601,6601,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ECastaneda,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK602
Yes,Lourdes,Nash,L,St Catherines Cream,Human Working Drone,LNash@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE602,6602,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LNash,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK603
Yes,Sandi,Dickerson,S,St Catherines Cream,Human Working Drone,SDickerson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE603,6603,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SDickerson,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK604
Yes,Michell,Bond,M,St Catherines Cream,Human Working Drone,MBond@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE604,6604,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MBond,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK605
Yes,Selena,Wyatt,S,St Catherines Cream,Human Working Drone,SWyatt@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE605,6605,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SWyatt,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK606
Yes,Simone,Foley,S,St Catherines Cream,Human Working Drone,SFoley@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE606,6606,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SFoley,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK607
Yes,Marta,Chase,M,St Catherines Cream,Human Working Drone,MChase@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE607,6607,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MChase,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK608
Yes,Missy,Gates,M,St Catherines Cream,Human Working Drone,MGates@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE608,6608,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MGates,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK609
Yes,Janis,Vincent,J,St Catherines Cream,Human Working Drone,JVincent@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE609,6609,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JVincent,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK610
Yes,Rae,Mathews,R,St Catherines Cream,Human Working Drone,RMathews@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE610,6610,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RMathews,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK611
Yes,Randi,Hodge,R,St Catherines Cream,Human Working Drone,RHodge@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE611,6611,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RHodge,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK612
Yes,Rosalinda,Garrison,R,St Catherines Cream,Human Working Drone,RGarrison@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE612,6612,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RGarrison,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK613
Yes,Janeen,Trevino,J,St Catherines Cream,Human Working Drone,JTrevino@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE613,6613,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JTrevino,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK614
Yes,Malissa,Villarreal,M,St Catherines Cream,Human Working Drone,MVillarreal@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE614,6614,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MVillarreal,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK615
Yes,Mechelle,Heath,M,St Catherines Cream,Human Working Drone,MHeath@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE615,6615,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MHeath,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK616
Yes,Geneva,Dalton,G,St Catherines Cream,Human Working Drone,GDalton@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE616,6616,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!GDalton,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK617
Yes,Demetria,Valencia,D,St Catherines Cream,Human Working Drone,DValencia@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE617,6617,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DValencia,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK618
Yes,Janell,Callahan,J,St Catherines Cream,Human Working Drone,JCallahan@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE618,6618,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JCallahan,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK619
Yes,Lucille,Hensley,L,St Catherines Cream,Human Working Drone,LHensley@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE619,6619,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LHensley,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK620
Yes,Mara,Atkins,M,St Catherines Cream,Human Working Drone,MAtkins@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE620,6620,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MAtkins,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK621
Yes,Marissa,Huffman,M,St Catherines Cream,Human Working Drone,MHuffman@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE621,6621,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MHuffman,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK622
Yes,Tyra,Roy,T,St Catherines Cream,Human Working Drone,TRoy@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE622,6622,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!TRoy,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK623
Yes,Genevieve,Boyer,G,St Catherines Cream,Human Working Drone,GBoyer@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE623,6623,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!GBoyer,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK624
Yes,Sharron,Shields,S,St Catherines Cream,Human Working Drone,SShields@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE624,6624,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SShields,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK625
Yes,Marni,Lin,M,St Catherines Cream,Human Working Drone,MLin@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE625,6625,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MLin,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK626
Yes,Hollie,Hancock,H,St Catherines Cream,Human Working Drone,HHancock@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE626,6626,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!HHancock,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK627
Yes,Martina,Grimes,M,St Catherines Cream,Human Working Drone,MGrimes@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE627,6627,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MGrimes,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK628
Yes,Janna,Glenn,J,St Catherines Cream,Human Working Drone,JGlenn@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE628,6628,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JGlenn,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK629
Yes,Saundra,Cline,S,St Catherines Cream,Human Working Drone,SCline@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE629,6629,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SCline,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK630
Yes,Vikki,Delacruz,V,St Catherines Cream,Human Working Drone,VDelacruz@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE630,6630,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!VDelacruz,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK631
Yes,Jeanie,Camacho,J,St Catherines Cream,Human Working Drone,JCamacho@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE631,6631,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JCamacho,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK632
Yes,Wilma,Dillon,W,St Catherines Cream,Human Working Drone,WDillon@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE632,6632,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!WDillon,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK633
Yes,Lenora,Parrish,L,St Catherines Cream,Human Working Drone,LParrish@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE633,6633,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LParrish,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK634
Yes,Valencia,Oneill,V,St Catherines Cream,Human Working Drone,VOneill@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE634,6634,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!VOneill,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK635
Yes,Buffy,Melton,B,St Catherines Cream,Human Working Drone,BMelton@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE635,6635,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!BMelton,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK636
Yes,Aileen,Booth,A,St Catherines Cream,Human Working Drone,ABooth@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE636,6636,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ABooth,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK637
Yes,Juli,Kane,J,St Catherines Cream,Human Working Drone,JKane@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE637,6637,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JKane,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK638
